\u022E6           ⋦            \lnsim                                       LESS-THAN BUT NOT EQUIVALENT TO / LESS THAN BUT NOT EQUIVALENT TO
\u022E7           ⋧            \gnsim                                       GREATER-THAN BUT NOT EQUIVALENT TO / GREATER THAN BUT NOT EQUIVALENT TO
\u022E8           ⋨            \precnsim                                    PRECEDES BUT NOT EQUIVALENT TO
\u022E9           ⋩            \succnsim                                    SUCCEEDS BUT NOT EQUIVALENT TO
\u022EA           ⋪            \ntriangleleft                               NOT NORMAL SUBGROUP OF
\u022EB           ⋫            \ntriangleright                              DOES NOT CONTAIN AS NORMAL SUBGROUP
\u022EC           ⋬            \ntrianglelefteq                             NOT NORMAL SUBGROUP OF OR EQUAL TO
\u022ED           ⋭            \ntrianglerighteq                            DOES NOT CONTAIN AS NORMAL SUBGROUP OR EQUAL
\u022EE           ⋮            \vdots                                       VERTICAL ELLIPSIS
\u022EF           ⋯            \cdots                                       MIDLINE HORIZONTAL ELLIPSIS
\u022F0           ⋰            \adots                                       UP RIGHT DIAGONAL ELLIPSIS
\u022F1           ⋱            \ddots                                       DOWN RIGHT DIAGONAL ELLIPSIS
\u022F2           ⋲           \disin                                       ELEMENT OF WITH LONG HORIZONTAL STROKE
\u022F3           ⋳           \varisins                                    ELEMENT OF WITH VERTICAL BAR AT END OF HORIZONTAL STROKE
\u022F4           ⋴            \isins                                       SMALL ELEMENT OF WITH VERTICAL BAR AT END OF HORIZONTAL STROKE
\u022F5           ⋵           \isindot                                     ELEMENT OF WITH DOT ABOVE
\u022F6           ⋶           \varisinobar                                 ELEMENT OF WITH OVERBAR
\u022F7           ⋷            \isinobar                                    SMALL ELEMENT OF WITH OVERBAR
\u022F8           ⋸            \isinvb                                      ELEMENT OF WITH UNDERBAR
\u022F9           ⋹           \isinE                                       ELEMENT OF WITH TWO HORIZONTAL STROKES
\u022FA           ⋺           \nisd                                        CONTAINS WITH LONG HORIZONTAL STROKE
\u022FB           ⋻           \varnis                                      CONTAINS WITH VERTICAL BAR AT END OF HORIZONTAL STROKE
\u022FC           ⋼            \nis                                         SMALL CONTAINS WITH VERTICAL BAR AT END OF HORIZONTAL STROKE
\u022FD           ⋽           \varniobar                                   CONTAINS WITH OVERBAR
\u022FE           ⋾            \niobar                                      SMALL CONTAINS WITH OVERBAR
\u022FF           ⋿           \bagmember                                   Z NOTATION BAG MEMBERSHIP
\u02300           ⌀            \diameter                                    DIAMETER SIGN
\u02302           ⌂            \house                                       HOUSE
\u02306           ⌆            \vardoublebarwedge                           PERSPECTIVE
\u02308           ⌈            \lceil                                       LEFT CEILING
\u02309           ⌉            \rceil                                       RIGHT CEILING
\u0230A           ⌊            \lfloor                                      LEFT FLOOR
\u0230B           ⌋            \rfloor                                      RIGHT FLOOR
\u02310           ⌐            \invnot                                      REVERSED NOT SIGN
\u02311           ⌑            \sqlozenge                                   SQUARE LOZENGE
\u02312           ⌒            \profline                                    ARC
\u02313           ⌓            \profsurf                                    SEGMENT
\u02315           ⌕            \recorder                                    TELEPHONE RECORDER
\u02317           ⌗            \viewdata                                    VIEWDATA SQUARE
\u02319           ⌙            \turnednot                                   TURNED NOT SIGN
\u0231A           ⌚            \:watch:                                     WATCH
\u0231B           ⌛            \:hourglass:                                 HOURGLASS
\u0231C           ⌜            \ulcorner                                    TOP LEFT CORNER
\u0231D           ⌝            \urcorner                                    TOP RIGHT CORNER
\u0231E           ⌞            \llcorner                                    BOTTOM LEFT CORNER
\u0231F           ⌟            \lrcorner                                    BOTTOM RIGHT CORNER
\u02322           ⌢            \frown                                       FROWN
\u02323           ⌣            \smile                                       SMILE
\u0232C           ⌬            \varhexagonlrbonds                           BENZENE RING
\u02332           ⌲            \conictaper                                  CONICAL TAPER
\u02336           ⌶            \topbot                                      APL FUNCTIONAL SYMBOL I-BEAM
\u0233D           ⌽            \obar                                        APL FUNCTIONAL SYMBOL CIRCLE STILE
\u0233F           ⌿            \APLnotslash                                 APL FUNCTIONAL SYMBOL SLASH BAR
\u02340           ⍀            \APLnotbackslash                             APL FUNCTIONAL SYMBOL BACKSLASH BAR
\u02353           ⍓            \APLboxupcaret                               APL FUNCTIONAL SYMBOL QUAD UP CARET
\u02370           ⍰            \APLboxquestion                              APL FUNCTIONAL SYMBOL QUAD QUESTION
\u02394           ⎔           \hexagon                                     SOFTWARE-FUNCTION SYMBOL
\u023A3           ⎣            \Elzdlcorn                                   LEFT SQUARE BRACKET LOWER CORNER
\u023B0           ⎰            \lmoustache                                  UPPER LEFT OR LOWER RIGHT CURLY BRACKET SECTION
\u023B1           ⎱            \rmoustache                                  UPPER RIGHT OR LOWER LEFT CURLY BRACKET SECTION
\u023B4           ⎴           \overbracket                                 TOP SQUARE BRACKET
\u023B5           ⎵           \underbracket                                BOTTOM SQUARE BRACKET
\u023B6           ⎶           \bbrktbrk                                    BOTTOM SQUARE BRACKET OVER TOP SQUARE BRACKET
\u023B7           ⎷            \sqrtbottom                                  RADICAL SYMBOL BOTTOM
\u023B8           ⎸            \lvboxline                                   LEFT VERTICAL BOX LINE
\u023B9           ⎹            \rvboxline                                   RIGHT VERTICAL BOX LINE
\u023CE           ⏎           \varcarriagereturn                           RETURN SYMBOL
\u023DE           ⏞           \overbrace                                   TOP CURLY BRACKET
\u023DF           ⏟           \underbrace                                  BOTTOM CURLY BRACKET
\u023E2           ⏢           \trapezium                                   WHITE TRAPEZIUM
\u023E3           ⏣           \benzenr                                     BENZENE RING WITH CIRCLE
\u023E4           ⏤           \strns                                       STRAIGHTNESS
\u023E5           ⏥           \fltns                                       FLATNESS
\u023E6           ⏦           \accurrent                                   AC CURRENT
\u023E7           ⏧           \elinters                                    ELECTRICAL INTERSECTION
\u023E9           ⏩           \:fast_forward:                              BLACK RIGHT-POINTING DOUBLE TRIANGLE
\u023EA           ⏪           \:rewind:                                    BLACK LEFT-POINTING DOUBLE TRIANGLE
\u023EB           ⏫           \:arrow_double_up:                           BLACK UP-POINTING DOUBLE TRIANGLE
\u023EC           ⏬           \:arrow_double_down:                         BLACK DOWN-POINTING DOUBLE TRIANGLE
\u023F0           ⏰           \:alarm_clock:                               ALARM CLOCK
\u023F3           ⏳           \:hourglass_flowing_sand:                    HOURGLASS WITH FLOWING SAND
\u02422           ␢            \blanksymbol                                 BLANK SYMBOL / BLANK
\u02423           ␣            \textvisiblespace                            OPEN BOX
\u024C2           Ⓜ           \:m:                                         CIRCLED LATIN CAPITAL LETTER M
\u024C8           Ⓢ           \circledS                                    CIRCLED LATIN CAPITAL LETTER S
\u02506           ┆            \Elzdshfnc                                   BOX DRAWINGS LIGHT TRIPLE DASH VERTICAL / FORMS LIGHT TRIPLE DASH VERTICAL
